2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,12:57,14:22,63.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,14:57,16:25,63.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,16:57,18:25,63.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,13:41,16:01,65.70,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,11:57,13:25,66.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,08:57,10:25,70.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,07:40,09:25,76.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,08:11,10:07,76.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,15:57,17:25,76.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,17:57,19:22,76.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,18:14,20:07,76.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,07:45,10:01,76.60,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,07:06,09:07,19.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,12:14,13:53,22.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,19:57,21:25,35.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,21:14,23:07,45.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,13:41,16:01,62.80,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,08:57,10:25,63.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,07:06,09:07,19.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,12:14,13:53,22.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,19:57,21:25,35.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,21:14,23:07,45.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,13:41,16:01,62.80,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,08:57,10:25,63.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,10:57,12:25,63.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,12:57,14:22,63.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,14:57,16:25,63.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,19:14,21:10,63.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,09:57,11:25,66.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,11:57,13:25,66.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,14:11,16:07,76.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,17:14,19:08,76.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,18:14,20:07,76.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,18:57,20:25,81.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,07:45,10:01,87.50,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,06:57,08:22,90.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,07:40,09:25,90.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,08:11,10:07,90.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,15:57,17:25,90.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,16:28,18:12,90.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,16:57,18:25,90.00,1
2018-12-10,19:04:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-18,17:57,19:22,90.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,07:06,09:07,22.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,06:57,08:22,35.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,12:14,13:53,39.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,21:14,23:07,56.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,18:14,20:07,63.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,10:57,12:25,66.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,12:57,14:22,66.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,07:06,09:07,22.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,06:57,08:22,35.00,1
2018-12-10,19:04:44,Paris Montparnasse 1 Et 2,Rennes,2018-12-19,12:14,13:53,39.00,1
